snapshot_ts_utc,snapshot_date,asset,expiration,tier,schwab_symbol,strike,pm_yes,pm_n_ticks,pm_asof,opt_prob,spot,diff,liquid,pm_bid,pm_ask,pm_spread,pm_one_sided,liquid_basis
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,125.0,0.705,2,2026-07-09T16:59:09+00:00,0.6699666547537644,126.79,0.0350333452462355,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,126.0,0.61,2,2026-07-09T16:59:09+00:00,0.5849580658267037,126.79,0.0250419341732962,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,127.0,0.505,2,2026-07-09T16:59:09+00:00,0.4900495126383498,126.79,0.0149504873616502,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,128.0,0.41,2,2026-07-09T16:59:09+00:00,0.3900394080182784,126.79,0.0199605919817215,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,129.0,0.31,2,2026-07-09T16:59:09+00:00,0.300030313860214,126.79,0.0099696861397859,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,130.0,0.22,2,2026-07-09T16:59:09+00:00,0.220022230164157,126.79,-2.2230164157061028e-05,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,131.0,0.155,2,2026-07-09T16:59:09+00:00,0.150015156930107,126.79,0.0049848430698929,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,132.0,0.11,2,2026-07-09T16:59:09+00:00,0.0950095993890678,126.79,0.0149904006109321,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,133.0,0.075,2,2026-07-09T16:59:09+00:00,0.0600060627720428,126.79,0.0149939372279571,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,134.0,0.046,2,2026-07-09T16:59:09+00:00,0.0350035366170249,126.79,0.010996463382975,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,135.0,0.036,2,2026-07-09T16:59:09+00:00,0.0200020209240142,126.79,0.0159979790759857,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,100.0,0.9465,2,2026-07-09T16:59:12+00:00,0.944877604287406,126.79,0.0016223957125941,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,102.0,0.936,2,2026-07-09T16:59:12+00:00,0.944877604287406,126.79,-0.0088776042874058,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,104.0,0.92,2,2026-07-09T16:59:12+00:00,0.9298442236385164,126.79,-0.0098442236385164,False,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,106.0,0.905,2,2026-07-09T16:59:12+00:00,0.9097997161066642,126.79,-0.0047997161066641,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,108.0,0.89,2,2026-07-09T16:59:12+00:00,0.8947663354577748,126.79,-0.0047663354577748,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,110.0,0.86,2,2026-07-09T16:59:12+00:00,0.8747218279259223,126.79,-0.0147218279259223,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,112.0,0.835,2,2026-07-09T16:59:12+00:00,0.8296216859792545,126.79,0.0053783140207455,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,114.0,0.8,2,2026-07-09T16:59:12+00:00,0.804566051564439,126.79,-0.004566051564439,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,116.0,0.77,2,2026-07-09T16:59:12+00:00,0.759465909617771,126.79,0.0105340903822289,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,118.0,0.73,2,2026-07-09T16:59:12+00:00,0.7143657676711029,126.79,0.015634232328897,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,120.0,0.69,2,2026-07-09T16:59:12+00:00,0.664254498841472,126.79,0.0257455011585279,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,365.0,0.977,2,2026-07-09T16:59:14+00:00,0.9959995958151971,398.15,-0.0189995958151971,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,370.0,0.9785,2,2026-07-09T16:59:14+00:00,0.9919991916303944,398.15,-0.0134991916303942,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,375.0,0.9755,2,2026-07-09T16:59:14+00:00,0.9779977769835844,398.15,-0.0024977769835842,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,380.0,0.965,2,2026-07-09T16:59:14+00:00,0.9479947455975628,398.15,0.017005254402437,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,385.0,0.93,2,2026-07-09T16:59:14+00:00,0.8859884807331186,398.15,0.0440115192668814,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,390.0,0.86,2,2026-07-09T16:59:14+00:00,0.7759773656510401,398.15,0.0840226343489598,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,395.0,0.74,2,2026-07-09T16:59:14+00:00,0.6199616024437287,398.15,0.1200383975562713,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,400.0,0.57,2,2026-07-09T16:59:14+00:00,0.4220426414967012,398.15,0.1479573585032987,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,405.0,0.37,2,2026-07-09T16:59:14+00:00,0.2560258678273828,398.15,0.1139741321726172,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,410.0,0.22,2,2026-07-09T16:59:14+00:00,0.1380139443756984,398.15,0.0819860556243015,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,415.0,0.13,2,2026-07-09T16:59:14+00:00,0.0720072753264514,398.15,0.0579927246735485,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,420.0,0.07,2,2026-07-09T16:59:14+00:00,0.0360036376632256,398.15,0.0339963623367743,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,425.0,0.0455,2,2026-07-09T16:59:14+00:00,0.0180018188316128,398.15,0.0274981811683871,True,,,,,volume_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,320.0,0.94,2,2026-07-09T16:59:17+00:00,0.9559020834299248,398.11,-0.0159020834299247,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,330.0,0.9,2,2026-07-09T16:59:17+00:00,0.9318486743917018,398.11,-0.0318486743917018,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,340.0,0.855,2,2026-07-09T16:59:17+00:00,0.8977730115875526,398.11,-0.0427730115875526,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,350.0,0.83,2,2026-07-09T16:59:17+00:00,0.8546773203940701,398.11,-0.0246773203940701,True,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,360.0,0.74,2,2026-07-09T16:59:17+00:00,0.7995549246814757,398.11,-0.0595549246814757,False,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,370.0,0.66,2,2026-07-09T16:59:17+00:00,0.7273946975668071,398.11,-0.067394697566807,False,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,380.0,0.61,2,2026-07-09T16:59:17+00:00,0.6432077659330269,398.11,-0.0332077659330268,False,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,390.0,0.505,2,2026-07-09T16:59:17+00:00,0.5540097074162842,398.11,-0.0490097074162841,False,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,400.0,0.51,2,2026-07-09T16:59:17+00:00,0.4660348001155687,398.11,0.0439651998844312,False,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,410.0,0.37,2,2026-07-09T16:59:17+00:00,0.3838523192349735,398.11,-0.0138523192349735,False,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,420.0,0.535,2,2026-07-09T16:59:17+00:00,0.3106898667437126,398.11,0.2243101332562874,False,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,430.0,0.24,2,2026-07-09T16:59:17+00:00,0.232516287369488,398.11,0.0074837126305119,False,,,,,current_book_backfill
2026-07-09T16:52:48+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,440.0,0.175,2,2026-07-09T16:59:17+00:00,0.1854116946696347,398.11,-0.0104116946696347,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,280.0,0.9925,2,2026-07-09T17:04:27+00:00,0.7509748394960223,315.02,0.2415251605039777,False,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,285.0,0.9885,2,2026-07-09T17:04:27+00:00,0.7509748394960223,315.02,0.2375251605039777,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,290.0,0.985,2,2026-07-09T17:04:27+00:00,0.7509748394960223,315.02,0.2340251605039777,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,295.0,0.9795,2,2026-07-09T17:04:27+00:00,0.7509748394960223,315.02,0.2285251605039777,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,300.0,0.9755,2,2026-07-09T17:04:27+00:00,0.7509748394960223,315.02,0.2245251605039777,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,305.0,0.96,2,2026-07-09T17:04:27+00:00,0.7509748394960223,315.02,0.2090251605039776,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,310.0,0.89,2,2026-07-09T17:04:27+00:00,0.7509748394960223,315.02,0.1390251605039777,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,315.0,0.5,2,2026-07-09T17:04:27+00:00,0.513950891546453,315.02,-0.013950891546453,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,320.0,0.13,2,2026-07-09T17:04:27+00:00,0.1540155611149099,315.02,-0.0240155611149099,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,325.0,0.0335,2,2026-07-09T17:04:27+00:00,0.0280028292936199,315.02,0.00549717070638,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,330.0,0.019,2,2026-07-09T17:04:27+00:00,0.0040004041848028,315.02,0.0149995958151971,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,335.0,0.011,2,2026-07-09T17:04:27+00:00,-0.0,315.02,0.011,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,340.0,0.0065,2,2026-07-09T17:04:27+00:00,-0.0,315.02,0.0065,False,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,220.0,0.9665,2,2026-07-09T17:04:29+00:00,0.9909799716106664,315.03,-0.0244799716106663,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,230.0,0.964,2,2026-07-09T17:04:29+00:00,0.9909799716106664,315.03,-0.0269799716106664,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,240.0,0.961,2,2026-07-09T17:04:29+00:00,0.9879732954808884,315.03,-0.0269732954808885,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,250.0,0.965,2,2026-07-09T17:04:29+00:00,0.986971070104296,315.03,-0.0219710701042959,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,260.0,0.983,2,2026-07-09T17:04:29+00:00,0.9819599432213328,315.03,0.0010400567786671,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,270.0,0.94,2,2026-07-09T17:04:29+00:00,0.9729399148319992,315.03,-0.0329399148319993,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,280.0,0.915,2,2026-07-09T17:04:29+00:00,0.9408687027810354,315.03,-0.0258687027810353,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,290.0,0.47,2,2026-07-09T17:04:29+00:00,0.8847440816918486,315.03,-0.4147440816918486,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,300.0,0.79,2,2026-07-09T17:04:29+00:00,0.7905348962921422,315.03,-0.0005348962921422,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,310.0,0.5,2,2026-07-09T17:04:29+00:00,0.6251677091543597,315.03,-0.1251677091543597,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,320.0,0.485,2,2026-07-09T17:04:29+00:00,0.4329613626880121,315.03,0.0520386373119878,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,330.0,0.2095,2,2026-07-09T17:04:29+00:00,0.2555674710311184,315.03,-0.0460674710311183,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,340.0,0.0895,2,2026-07-09T17:04:29+00:00,0.1262803974506701,315.03,-0.0367803974506701,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,215.0,0.8995,2,2026-07-09T17:04:32+00:00,0.9959995958151971,242.07,-0.0964995958151971,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,220.0,0.9585,2,2026-07-09T17:04:32+00:00,0.9959995958151971,242.07,-0.0374995958151971,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,225.0,0.9785,2,2026-07-09T17:04:32+00:00,0.9959995958151971,242.07,-0.0174995958151971,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,230.0,0.975,2,2026-07-09T17:04:32+00:00,0.9839983832607886,242.07,-0.0089983832607886,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,235.0,0.945,2,2026-07-09T17:04:32+00:00,0.9139913100267386,242.07,0.0310086899732613,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,240.0,0.745,2,2026-07-09T17:04:32+00:00,0.6679664526613631,242.07,0.0770335473386368,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,245.0,0.33,2,2026-07-09T17:04:32+00:00,0.2860288992134042,242.07,0.0439711007865958,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,250.0,0.08,2,2026-07-09T17:04:32+00:00,0.0680068711416485,242.07,0.0119931288583514,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,255.0,0.0295,2,2026-07-09T17:04:32+00:00,0.0120012125544085,242.07,0.0174987874455914,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,260.0,0.022,2,2026-07-09T17:04:32+00:00,0.0020002020924014,242.07,0.0199997979075985,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,265.0,0.019,2,2026-07-09T17:04:32+00:00,-0.0,242.07,0.019,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,270.0,0.104,2,2026-07-09T17:04:32+00:00,0.0,242.07,0.104,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,275.0,0.007,2,2026-07-09T17:04:32+00:00,-0.0,242.07,0.007,False,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,170.0,0.961,2,2026-07-09T17:04:34+00:00,0.975946590961777,242.07,-0.014946590961777,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,180.0,0.9575,2,2026-07-09T17:04:34+00:00,0.975946590961777,242.07,-0.018446590961777,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,190.0,0.5,2,2026-07-09T17:04:34+00:00,0.975946590961777,242.07,-0.475946590961777,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,200.0,0.495,2,2026-07-09T17:04:34+00:00,0.9538976326767394,242.07,-0.4588976326767394,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,210.0,0.47,2,2026-07-09T17:04:34+00:00,0.912806392236442,242.07,-0.442806392236442,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,220.0,0.43,2,2026-07-09T17:04:34+00:00,0.8185972068367356,242.07,-0.3885972068367356,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,230.0,0.5,2,2026-07-09T17:04:34+00:00,0.6913145840094728,242.07,-0.1913145840094727,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,240.0,0.495,2,2026-07-09T17:04:34+00:00,0.5319607491312461,242.07,-0.0369607491312461,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,250.0,0.505,2,2026-07-09T17:04:34+00:00,0.3658122624563066,242.07,0.1391877375436933,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,260.0,0.255,2,2026-07-09T17:04:34+00:00,0.237527414252451,242.07,0.0174725857475489,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,270.0,0.52,2,2026-07-09T17:04:34+00:00,0.1433182288527447,242.07,0.3766817711472552,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,280.0,0.5,2,2026-07-09T17:04:34+00:00,0.0801780301274096,242.07,0.4198219698725903,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,290.0,0.04,2,2026-07-09T17:04:34+00:00,0.0461023673232605,242.07,-0.0061023673232605,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,330.0,0.9785,2,2026-07-09T17:04:36+00:00,0.8199818116838715,354.55,0.1585181883161285,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,335.0,0.984,2,2026-07-09T17:04:36+00:00,0.8199818116838715,354.55,0.1640181883161284,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,340.0,0.9695,2,2026-07-09T17:04:36+00:00,0.8199818116838715,354.55,0.1495181883161285,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,345.0,0.9215,2,2026-07-09T17:04:36+00:00,0.8199818116838715,354.55,0.1015181883161284,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,350.0,0.825,2,2026-07-09T17:04:36+00:00,0.7459743342650187,354.55,0.0790256657349812,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,355.0,0.535,2,2026-07-09T17:04:36+00:00,0.486049108453547,354.55,0.048950891546453,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,360.0,0.305,2,2026-07-09T17:04:36+00:00,0.2320234427185656,354.55,0.0729765572814343,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,365.0,0.085,2,2026-07-09T17:04:36+00:00,0.0800080836960571,354.55,0.0049919163039429,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,370.0,0.05,2,2026-07-09T17:04:36+00:00,0.0260026272012185,354.55,0.0239973727987814,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,375.0,0.0495,2,2026-07-09T17:04:36+00:00,0.0080008083696057,354.55,0.0414991916303942,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,380.0,0.0335,2,2026-07-09T17:04:36+00:00,0.0020002020924014,354.55,0.0314997979075985,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,385.0,0.0335,2,2026-07-09T17:04:36+00:00,-0.0,354.55,0.0335,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,390.0,0.0855,2,2026-07-09T17:04:36+00:00,0.0,354.55,0.0855,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,280.0,0.9745,2,2026-07-09T17:04:38+00:00,0.9779510417149624,354.55,-0.0034510417149623,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,290.0,0.9655,2,2026-07-09T17:04:38+00:00,0.9599109849362952,354.55,0.0055890150637049,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,300.0,0.941,2,2026-07-09T17:04:38+00:00,0.944877604287406,354.55,-0.0038776042874059,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,310.0,0.9115,2,2026-07-09T17:04:38+00:00,0.9017819130939232,354.55,0.0097180869060767,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,320.0,0.84,2,2026-07-09T17:04:38+00:00,0.8356350382388102,354.55,0.0043649617611897,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,330.0,0.775,2,2026-07-09T17:04:38+00:00,0.7614703603709562,354.55,0.0135296396290438,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,340.0,0.515,2,2026-07-09T17:04:38+00:00,0.6572389212053238,354.55,-0.1422389212053237,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,350.0,0.5,2,2026-07-09T17:04:38+00:00,0.5189318192355421,354.55,-0.0189318192355421,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,360.0,0.325,2,2026-07-09T17:04:38+00:00,0.4760570538814948,354.55,-0.1510570538814948,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,370.0,0.3,2,2026-07-09T17:04:38+00:00,0.3237187966394166,354.55,-0.0237187966394166,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,380.0,0.215,2,2026-07-09T17:04:38+00:00,0.253563020277933,354.55,-0.0385630202779329,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,390.0,0.145,2,2026-07-09T17:04:38+00:00,0.1643649617611898,354.55,-0.0193649617611898,False,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,GOOGL,2026-07-31,exact,GOOGL,400.0,0.095,2,2026-07-09T17:04:38+00:00,0.1112470168017809,354.55,-0.0162470168017809,True,,,,,current_book_backfill
2026-07-09T17:00:21+00:00,2026-07-09,META,2026-07-10,exact,META,520.0,0.93,2,2026-07-09T17:04:40+00:00,0.7539751426346244,614.29,0.1760248573653756,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,META,2026-07-10,exact,META,530.0,0.9825,2,2026-07-09T17:04:40+00:00,0.7539751426346244,614.29,0.2285248573653756,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,META,2026-07-10,exact,META,540.0,0.899,2,2026-07-09T17:04:40+00:00,0.7539751426346244,614.29,0.1450248573653756,True,,,,,volume_backfill
2026-07-09T17:00:21+00:00,2026-07-09,META,2026-07-10,exact,META,550.0,0.939,2,2026-07-09T17:04:40+00:00,0.7539751426346244,614.29,0.1850248573653755,True,,,,,volume_backfill
